Gene stable ID,Transcript stable ID,Glycine max gene stable ID
Vfaba.Hedin2.R1.1g004280,Vfaba.Hedin2.R1.1g004280.2,GLYMA_18G296900
Vfaba.Hedin2.R1.1g004280,Vfaba.Hedin2.R1.1g004280.1,GLYMA_18G296900
Vfaba.Hedin2.R1.1g007760,Vfaba.Hedin2.R1.1g007760.1,GLYMA_18G250900
Vfaba.Hedin2.R1.1g010040,Vfaba.Hedin2.R1.1g010040.1,
Vfaba.Hedin2.R1.1g012680,Vfaba.Hedin2.R1.1g012680.1,GLYMA_18G265300
Vfaba.Hedin2.R1.1g013960,Vfaba.Hedin2.R1.1g013960.1,GLYMA_18G269600
Vfaba.Hedin2.R1.1g013960,Vfaba.Hedin2.R1.1g013960.1,GLYMA_18G267500
Vfaba.Hedin2.R1.1g013960,Vfaba.Hedin2.R1.1g013960.1,GLYMA_08G246900
Vfaba.Hedin2.R1.1g013960,Vfaba.Hedin2.R1.1g013960.1,GLYMA_08G247000
Vfaba.Hedin2.R1.1g013960,Vfaba.Hedin2.R1.1g013960.1,GLYMA_18G267900
Vfaba.Hedin2.R1.1g013960,Vfaba.Hedin2.R1.1g013960.1,GLYMA_18G267800
Vfaba.Hedin2.R1.1g013960,Vfaba.Hedin2.R1.1g013960.1,GLYMA_08G248000
Vfaba.Hedin2.R1.1g013960,Vfaba.Hedin2.R1.1g013960.1,GLYMA_08G246700
Vfaba.Hedin2.R1.1g015320,Vfaba.Hedin2.R1.1g015320.1,
Vfaba.Hedin2.R1.1g017440,Vfaba.Hedin2.R1.1g017440.1,
Vfaba.Hedin2.R1.1g021920,Vfaba.Hedin2.R1.1g021920.1,
Vfaba.Hedin2.R1.1g034040,Vfaba.Hedin2.R1.1g034040.1,GLYMA_15G037100
Vfaba.Hedin2.R1.1g034040,Vfaba.Hedin2.R1.1g034040.1,GLYMA_13G337400
Vfaba.Hedin2.R1.1g034320,Vfaba.Hedin2.R1.1g034320.1,GLYMA_15G037700
Vfaba.Hedin2.R1.1g034320,Vfaba.Hedin2.R1.1g034320.1,GLYMA_15G026700
Vfaba.Hedin2.R1.1g034320,Vfaba.Hedin2.R1.1g034320.1,GLYMA_13G336600
Vfaba.Hedin2.R1.1g057040,Vfaba.Hedin2.R1.1g057040.1,
Vfaba.Hedin2.R1.1g059280,Vfaba.Hedin2.R1.1g059280.1,GLYMA_12G190700
Vfaba.Hedin2.R1.1g059280,Vfaba.Hedin2.R1.1g059280.1,GLYMA_13G311000
Vfaba.Hedin2.R1.1g061480,Vfaba.Hedin2.R1.1g061480.1,
Vfaba.Hedin2.R1.1g061960,Vfaba.Hedin2.R1.1g061960.1,
Vfaba.Hedin2.R1.1g062440,Vfaba.Hedin2.R1.1g062440.1,GLYMA_12G185600
Vfaba.Hedin2.R1.1g062440,Vfaba.Hedin2.R1.1g062440.1,GLYMA_13G315900
Vfaba.Hedin2.R1.1g068600,Vfaba.Hedin2.R1.1g068600.1,
Vfaba.Hedin2.R1.1g068640,Vfaba.Hedin2.R1.1g068640.1,GLYMA_08G190600
Vfaba.Hedin2.R1.1g068640,Vfaba.Hedin2.R1.1g068640.1,GLYMA_18G127800
Vfaba.Hedin2.R1.1g068920,Vfaba.Hedin2.R1.1g068920.1,GLYMA_12G212500
Vfaba.Hedin2.R1.1g068960,Vfaba.Hedin2.R1.1g068960.1,GLYMA_06G264400
Vfaba.Hedin2.R1.1g078280,Vfaba.Hedin2.R1.1g078280.1,GLYMA_12G227300
Vfaba.Hedin2.R1.1g078280,Vfaba.Hedin2.R1.1g078280.1,GLYMA_13G273000
Vfaba.Hedin2.R1.1g086720,Vfaba.Hedin2.R1.1g086720.1,GLYMA_15G242200
Vfaba.Hedin2.R1.1g086720,Vfaba.Hedin2.R1.1g086720.1,GLYMA_15G242400
Vfaba.Hedin2.R1.1g086720,Vfaba.Hedin2.R1.1g086720.1,GLYMA_13G262800
Vfaba.Hedin2.R1.1g094760,Vfaba.Hedin2.R1.1g094760.2,GLYMA_16G207500
Vfaba.Hedin2.R1.1g094760,Vfaba.Hedin2.R1.1g094760.2,GLYMA_09G156700
Vfaba.Hedin2.R1.1g094760,Vfaba.Hedin2.R1.1g094760.1,GLYMA_16G207500
