Gene stable ID,Transcript stable ID,Glycine max gene stable ID
Vfaba.Hedin2.R1.1g000160,Vfaba.Hedin2.R1.1g000160.1,GLYMA_18G272000
Vfaba.Hedin2.R1.1g000160,Vfaba.Hedin2.R1.1g000160.1,GLYMA_08G249700
Vfaba.Hedin2.R1.1g000160,Vfaba.Hedin2.R1.1g000160.1,GLYMA_18G271900
Vfaba.Hedin2.R1.1g000560,Vfaba.Hedin2.R1.1g000560.1,
Vfaba.Hedin2.R1.1g000600,Vfaba.Hedin2.R1.1g000600.1,
Vfaba.Hedin2.R1.1g000640,Vfaba.Hedin2.R1.1g000640.1,
Vfaba.Hedin2.R1.1g004640,Vfaba.Hedin2.R1.1g004640.1,GLYMA_08G365900
Vfaba.Hedin2.R1.1g004640,Vfaba.Hedin2.R1.1g004640.1,GLYMA_18G296300
Vfaba.Hedin2.R1.1g007280,Vfaba.Hedin2.R1.1g007280.1,GLYMA_18G256400
Vfaba.Hedin2.R1.1g007280,Vfaba.Hedin2.R1.1g007280.1,GLYMA_09G240100
Vfaba.Hedin2.R1.1g007760,Vfaba.Hedin2.R1.1g007760.1,GLYMA_18G250900
Vfaba.Hedin2.R1.1g008480,Vfaba.Hedin2.R1.1g008480.1,
Vfaba.Hedin2.R1.1g009520,Vfaba.Hedin2.R1.1g009520.1,
Vfaba.Hedin2.R1.1g010040,Vfaba.Hedin2.R1.1g010040.1,
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G266000
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_08G244500
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G265900
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_08G244600
Vfaba.Hedin2.R1.1g013160,Vfaba.Hedin2.R1.1g013160.1,GLYMA_18G265800
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G245600
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G245700
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_18G267100
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G246300
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_18G266900
Vfaba.Hedin2.R1.1g013760,Vfaba.Hedin2.R1.1g013760.1,GLYMA_08G246000
Vfaba.Hedin2.R1.1g013880,Vfaba.Hedin2.R1.1g013880.1,GLYMA_08G246400
Vfaba.Hedin2.R1.1g013880,Vfaba.Hedin2.R1.1g013880.1,GLYMA_18G267200
Vfaba.Hedin2.R1.1g015560,Vfaba.Hedin2.R1.1g015560.1,GLYMA_13G370000
Vfaba.Hedin2.R1.1g015560,Vfaba.Hedin2.R1.1g015560.1,GLYMA_15G003400
Vfaba.Hedin2.R1.1g019320,Vfaba.Hedin2.R1.1g019320.1,GLYMA_08G255900
Vfaba.Hedin2.R1.1g019320,Vfaba.Hedin2.R1.1g019320.1,GLYMA_18G278900
Vfaba.Hedin2.R1.1g021920,Vfaba.Hedin2.R1.1g021920.1,
Vfaba.Hedin2.R1.1g023680,Vfaba.Hedin2.R1.1g023680.1,
Vfaba.Hedin2.R1.1g026200,Vfaba.Hedin2.R1.1g026200.1,GLYMA_02G095200
Vfaba.Hedin2.R1.1g026200,Vfaba.Hedin2.R1.1g026200.1,GLYMA_18G286200
Vfaba.Hedin2.R1.1g027720,Vfaba.Hedin2.R1.1g027720.2,GLYMA_15G029200
Vfaba.Hedin2.R1.1g027720,Vfaba.Hedin2.R1.1g027720.1,GLYMA_15G029200
Vfaba.Hedin2.R1.1g028520,Vfaba.Hedin2.R1.1g028520.1,GLYMA_13G343500
Vfaba.Hedin2.R1.1g028520,Vfaba.Hedin2.R1.1g028520.1,GLYMA_15G030800
Vfaba.Hedin2.R1.1g029520,Vfaba.Hedin2.R1.1g029520.1,GLYMA_13G342400
Vfaba.Hedin2.R1.1g029520,Vfaba.Hedin2.R1.1g029520.1,GLYMA_15G031900
Vfaba.Hedin2.R1.1g029560,Vfaba.Hedin2.R1.1g029560.1,GLYMA_13G342400
Vfaba.Hedin2.R1.1g029560,Vfaba.Hedin2.R1.1g029560.1,GLYMA_15G031900
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_15G033400
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_13G341000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_11G132000
Vfaba.Hedin2.R1.1g030520,Vfaba.Hedin2.R1.1g030520.1,GLYMA_12G056500
Vfaba.Hedin2.R1.1g031200,Vfaba.Hedin2.R1.1g031200.1,GLYMA_15G034000
Vfaba.Hedin2.R1.1g031200,Vfaba.Hedin2.R1.1g031200.1,GLYMA_13G340300
Vfaba.Hedin2.R1.1g033360,Vfaba.Hedin2.R1.1g033360.1,GLYMA_13G338400
Vfaba.Hedin2.R1.1g033360,Vfaba.Hedin2.R1.1g033360.1,GLYMA_15G036100
Vfaba.Hedin2.R1.1g034560,Vfaba.Hedin2.R1.1g034560.1,
Vfaba.Hedin2.R1.1g035520,Vfaba.Hedin2.R1.1g035520.1,GLYMA_11G140900
Vfaba.Hedin2.R1.1g035520,Vfaba.Hedin2.R1.1g035520.1,GLYMA_12G064400
Vfaba.Hedin2.R1.1g036440,Vfaba.Hedin2.R1.1g036440.1,GLYMA_13G332600
Vfaba.Hedin2.R1.1g036440,Vfaba.Hedin2.R1.1g036440.1,GLYMA_15G041600
Vfaba.Hedin2.R1.1g036600,Vfaba.Hedin2.R1.1g036600.1,GLYMA_15G042400
